Unnamed: 0,time,well,value,serial_number,plate_number,sample_number,row,column,replicate_number,name,substrate_concentration,enzyme_concentration,sample_type
2602,406,A7,338.0,21062324,2,145,A,7,1,negative_control,100.0,0.0,negative_control
2603,6,A8,284.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2604,26,A8,285.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2605,46,A8,285.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2606,66,A8,283.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2607,86,A8,290.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2608,106,A8,287.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2609,126,A8,287.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2610,146,A8,284.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2611,166,A8,286.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2612,186,A8,286.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2613,206,A8,288.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2614,226,A8,292.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2615,246,A8,288.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2616,266,A8,288.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2617,286,A8,290.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2618,306,A8,291.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2619,326,A8,290.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2620,346,A8,292.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2621,366,A8,291.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2622,386,A8,291.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2623,406,A8,294.0,21062324,2,153,A,8,2,negative_control,100.0,0.0,negative_control
2624,6,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2625,26,A9,310.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2626,46,A9,311.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2627,66,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2628,86,A9,313.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2629,106,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2630,126,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2631,146,A9,311.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2632,166,A9,314.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2633,186,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2634,206,A9,312.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2635,226,A9,310.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2636,246,A9,315.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2637,266,A9,314.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2638,286,A9,315.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2639,306,A9,315.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2640,326,A9,317.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2641,346,A9,317.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2642,366,A9,317.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2643,386,A9,315.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2644,406,A9,316.0,21062324,2,161,A,9,3,negative_control,100.0,0.0,negative_control
2771,6,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2772,26,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2773,46,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2774,66,B7,254.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2775,86,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2776,106,B7,257.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2777,126,B7,257.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2778,146,B7,254.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2779,166,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2780,186,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2781,206,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2782,226,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2783,246,B7,257.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2784,266,B7,254.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2785,286,B7,256.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2786,306,B7,257.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2787,326,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2788,346,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2789,366,B7,257.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2790,386,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2791,406,B7,255.0,21062324,2,146,B,7,1,negative_control,50.0,0.0,negative_control
2792,6,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2793,26,B8,256.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2794,46,B8,254.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2795,66,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2796,86,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2797,106,B8,252.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2798,126,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2799,146,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2800,166,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2801,186,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2802,206,B8,254.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2803,226,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2804,246,B8,254.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2805,266,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2806,286,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2807,306,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2808,326,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2809,346,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2810,366,B8,254.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2811,386,B8,253.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2812,406,B8,255.0,21062324,2,154,B,8,2,negative_control,50.0,0.0,negative_control
2813,6,B9,286.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2814,26,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2815,46,B9,291.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2816,66,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2817,86,B9,290.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2818,106,B9,290.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2819,126,B9,289.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2820,146,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2821,166,B9,291.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2822,186,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2823,206,B9,286.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2824,226,B9,287.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2825,246,B9,291.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2826,266,B9,289.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2827,286,B9,289.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2828,306,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2829,326,B9,290.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2830,346,B9,288.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2831,366,B9,291.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2832,386,B9,290.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2833,406,B9,289.0,21062324,2,162,B,9,3,negative_control,50.0,0.0,negative_control
2960,6,C7,238.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2961,26,C7,240.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2962,46,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2963,66,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2964,86,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2965,106,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2966,126,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2967,146,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2968,166,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2969,186,C7,238.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2970,206,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2971,226,C7,238.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2972,246,C7,240.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2973,266,C7,237.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2974,286,C7,240.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2975,306,C7,238.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2976,326,C7,240.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2977,346,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2978,366,C7,239.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2979,386,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2980,406,C7,241.0,21062324,2,147,C,7,1,negative_control,25.0,0.0,negative_control
2981,6,C8,239.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2982,26,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2983,46,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2984,66,C8,239.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2985,86,C8,241.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2986,106,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2987,126,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2988,146,C8,240.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2989,166,C8,236.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2990,186,C8,237.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2991,206,C8,239.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2992,226,C8,240.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2993,246,C8,237.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2994,266,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2995,286,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2996,306,C8,239.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2997,326,C8,237.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2998,346,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
2999,366,C8,238.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
3000,386,C8,240.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
3001,406,C8,240.0,21062324,2,155,C,8,2,negative_control,25.0,0.0,negative_control
3002,6,C9,269.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3003,26,C9,274.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3004,46,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3005,66,C9,272.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3006,86,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3007,106,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3008,126,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3009,146,C9,272.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3010,166,C9,274.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3011,186,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3012,206,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3013,226,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3014,246,C9,273.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3015,266,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3016,286,C9,272.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3017,306,C9,272.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3018,326,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3019,346,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3020,366,C9,271.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3021,386,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3022,406,C9,270.0,21062324,2,163,C,9,3,negative_control,25.0,0.0,negative_control
3149,6,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3150,26,D7,234.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3151,46,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3152,66,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3153,86,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3154,106,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3155,126,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3156,146,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3157,166,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3158,186,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3159,206,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3160,226,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3161,246,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3162,266,D7,230.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3163,286,D7,233.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3164,306,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3165,326,D7,230.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3166,346,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3167,366,D7,232.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3168,386,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3169,406,D7,231.0,21062324,2,148,D,7,1,negative_control,12.5,0.0,negative_control
3170,6,D8,228.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3171,26,D8,231.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3172,46,D8,231.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3173,66,D8,234.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3174,86,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3175,106,D8,232.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3176,126,D8,232.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3177,146,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3178,166,D8,228.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3179,186,D8,231.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3180,206,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3181,226,D8,232.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3182,246,D8,232.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3183,266,D8,232.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3184,286,D8,231.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3185,306,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3186,326,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3187,346,D8,229.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3188,366,D8,231.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3189,386,D8,230.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3190,406,D8,229.0,21062324,2,156,D,8,2,negative_control,12.5,0.0,negative_control
3191,6,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3192,26,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3193,46,D9,259.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3194,66,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3195,86,D9,260.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3196,106,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3197,126,D9,259.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3198,146,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3199,166,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3200,186,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3201,206,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3202,226,D9,258.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3203,246,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3204,266,D9,256.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3205,286,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3206,306,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3207,326,D9,256.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3208,346,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3209,366,D9,257.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3210,386,D9,256.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3211,406,D9,255.0,21062324,2,164,D,9,3,negative_control,12.5,0.0,negative_control
3338,6,E7,227.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3339,26,E7,228.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3340,46,E7,229.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3341,66,E7,229.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3342,86,E7,228.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3343,106,E7,229.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3344,126,E7,229.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3345,146,E7,228.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3346,166,E7,227.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3347,186,E7,227.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3348,206,E7,226.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3349,226,E7,225.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3350,246,E7,228.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3351,266,E7,228.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3352,286,E7,226.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3353,306,E7,226.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3354,326,E7,224.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3355,346,E7,227.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3356,366,E7,225.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3357,386,E7,225.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3358,406,E7,227.0,21062324,2,149,E,7,1,negative_control,6.25,0.0,negative_control
3359,6,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3360,26,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3361,46,E8,225.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3362,66,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3363,86,E8,225.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3364,106,E8,227.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3365,126,E8,227.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3366,146,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3367,166,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3368,186,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3369,206,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3370,226,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3371,246,E8,226.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3372,266,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3373,286,E8,225.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3374,306,E8,227.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3375,326,E8,222.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3376,346,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3377,366,E8,223.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3378,386,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3379,406,E8,224.0,21062324,2,157,E,8,2,negative_control,6.25,0.0,negative_control
3380,6,E9,251.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3381,26,E9,254.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3382,46,E9,253.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3383,66,E9,255.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3384,86,E9,253.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3385,106,E9,253.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3386,126,E9,254.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3387,146,E9,254.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3388,166,E9,251.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3389,186,E9,253.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3390,206,E9,250.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3391,226,E9,251.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3392,246,E9,252.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3393,266,E9,253.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3394,286,E9,250.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3395,306,E9,252.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3396,326,E9,251.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3397,346,E9,250.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3398,366,E9,252.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3399,386,E9,252.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3400,406,E9,250.0,21062324,2,165,E,9,3,negative_control,6.25,0.0,negative_control
3527,6,F7,224.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3528,26,F7,226.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3529,46,F7,226.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3530,66,F7,224.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3531,86,F7,226.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3532,106,F7,224.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3533,126,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3534,146,F7,223.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3535,166,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3536,186,F7,222.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3537,206,F7,223.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3538,226,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3539,246,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3540,266,F7,222.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3541,286,F7,223.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3542,306,F7,224.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3543,326,F7,223.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3544,346,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3545,366,F7,221.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3546,386,F7,225.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
3547,406,F7,223.0,21062324,2,150,F,7,1,negative_control,3.125,0.0,negative_control
